암호화된요양기호,요양기관명,요양종별,시도명,시군구명,도로명주소,표시과목명,개설일자
JDU4MTI3MSM1MSMkMSMkMCMkMDMkMzgxMTkxIzExIyQxIyQ3IyQ3OSQzNjEwMDIjNDEjJDEjJDQjJDgz,하나약국,약국,경기도,의정부시,"경기도 의정부시 태평로 6, 1층 (의정부동)",해당사항없음,2012-07-12
JDU4MTI3MSM1MSMkMSMkMCMkMDMkMzgxMTkxIzMxIyQxIyQ3IyQ2MiQ0NjE0ODEjNjEjJDEjJDQjJDgz,하나약국,약국,경기도,광주시,"경기도 광주시 경충대로1422번길 12-1, 동성CMA상가 104호 (쌍령동)",해당사항없음,2014-02-03
JDU4MTI3MSM1MSMkMSMkMCMkMDMkNDgxMzUxIzExIyQxIyQ3IyQ5MiQyNjE4MzIjNjEjJDEjJDQjJDgz,하나약국,약국,경기도,하남시,"경기도 하남시 미사강변동로 73, 미사강변 노블레스 112호 (망월동)",해당사항없음,2018-01-19
JDU4MTI3MSM1MSMkMSMkMCMkMDMkNDgxMzUxIzIxIyQxIyQ1IyQ2MiQ0NjE0ODEjNzEjJDEjJDgjJDgz,하나약국,약국,경기도,평택시,"경기도 평택시 서정북로 79, 신광빌딩 (서정동)",해당사항없음,2018-07-05
JDU4MTI3MSM1MSMkMSMkMCMkMDMkNDgxMzUxIzMxIyQxIyQ3IyQwMyQ0NjE0ODEjNjEjJDEjJDQjJDgz,하나약국,약국,경기도,화성시,"경기도 화성시 봉담읍 와우로 24, 1층 108,109호",해당사항없음,2019-05-16
JDU4MTI3MSM1MSMkMSMkMCMkMDMkNDgxOTYxIzIxIyQxIyQxIyQ2MiQzNjEyMjIjNDEjJDEjJDQjJDgz,하나약국,약국,경기도,고양시 덕양구,"경기도 고양시 덕양구 행신로 266, 1층 103호 (행신동, 월드타워)",해당사항없음,2012-01-09
JDU4MTI3MSM1MSMkMSMkMCMkMDMkNDgxOTYxIzIxIyQxIyQxIyQ2MiQzNjE4MzIjODEjJDEjJDIjJDgz,하나약국,약국,경기도,남양주시,"경기도 남양주시 화도읍 맷돌로 93, 104호",해당사항없음,2016-04-27
JDU4MTI3MSM1MSMkMSMkMCMkMDMkNDgxOTYxIzIxIyQxIyQ5IyQ5OSQzNjE0ODEjNDEjJDEjJDgjJDgz,하나약국,약국,인천광역시,남동구,"인천광역시 남동구 포구로 75, 101호 (논현동, 송원빌딩)",해당사항없음,2009-09-29
JDU4MTI3MSM1MSMkMSMkMCMkMDMkNDgxOTYxIzQxIyQxIyQ3IyQ3MiQyNjEyMjIjNjEjJDEjJDgjJDgz,하나약국,약국,경기도,오산시,"경기도 오산시 밀머리로1번길 14, 101호 (원동)",해당사항없음,2021-11-28
JDU4MTI3MSM1MSMkMSMkMCMkMDMkNDgxOTYxIzUxIyQxIyQxIyQ3MiQyNjE4MzIjNDEjJDEjJDgjJDgz,하나약국,약국,인천광역시,부평구,"인천광역시 부평구 길주로 378, 문명빌딩 1층 일부호 (산곡동)",해당사항없음,2022-02-17
JDU4MTI3MSM1MSMkMSMkMCMkMDMkNDgxMTkxIzIxIyQyIyQ1IyQwMCQ0NjE0ODEjNDEjJDEjJDgjJDgz,하나약국,약국,경기도,파주시,"경기도 파주시 가람로 49, 104호 (와동동)",해당사항없음,2014-09-15
JDU4MTI3MSM1MSMkMSMkMCMkMDMkNDgxMTkxIzIxIyQxIyQ5IyQ4MiQyNjE0ODEjNTEjJDEjJDYjJDgz,하나약국,약국,인천광역시,연수구,"인천광역시 연수구 먼우금로188번길 12, 이리옴3빌딩 106,107,108호 (연수동)",해당사항없음,2021-05-12
JDU4MTI3MSM1MSMkMSMkMCMkMDMkNDgxMTkxIzIxIyQxIyQ5IyQ5MiQzNjE4MzIjODEjJDEjJDIjJDgz,하나약국,약국,경기도,이천시,"경기도 이천시 안흥로 70, 1층 (갈산동)",해당사항없음,2016-11-28
JDU4MTI3MSM1MSMkMSMkMCMkMDMkNDgxNzAyIzIxIyQxIyQxIyQ3MiQzNjEyMjIjODEjJDEjJDIjJDgz,하나약국,약국,경기도,남양주시,경기도 남양주시 진접읍 장현로 101,해당사항없음,2009-05-04
JDU4MTI3MSM1MSMkMSMkMCMkMDMkNDgxNzAyIzMxIyQxIyQzIyQ5OSQzNjE0ODEjODEjJDEjJDYjJDgz,하나약국,약국,경기도,안산시 단원구,"경기도 안산시 단원구 삼일로 310, 서울프라자 346,347호 (선부동)",해당사항없음,2025-03-04
JDQ4MTAxMiM1MSMkMSMkMCMkNzIkMzgxOTYxIzIxIyQxIyQxIyQ4OSQzNjEwMDIjODEjJDEjJDYjJDgz,하나어린이치과의원,치과의원,부산광역시,연제구,"부산광역시 연제구 반송로 8 (연산동, 4층 일부)",치과,2004-01-15
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkNTgxMzUxIzIxIyQxIyQ1IyQwMyQzNjE0ODEjODEjJDEjJDYjJDgz,하나어린이치과의원,치과의원,인천광역시,연수구,"인천광역시 연수구 센트럴로 194, A동 228호 (송도동, 더샵 센트럴파크2)",치과,2020-10-07
JDQ4MTYyMiM3MSMkMSMkMCMkNzIkMzgxOTYxIzMxIyQxIyQ3IyQ5OSQzNjEwMDIjNTEjJDEjJDIjJDgz,하나어린이치과의원,치과의원,광주광역시,북구,"광주광역시 북구 첨단연신로 88, 광주 첨단2지구 지식산업센터 Hudson 1041 3층 (연제동)",치과,2014-02-21
JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNTgxOTYxIzUxIyQxIyQxIyQ5MiQzNjEyMjIjNDEjJDEjJDgjJDgz,하나에 희망의원,의원,서울특별시,서초구,"서울특별시 서초구 서초대로 309 (서초동,나호 3층)",일반의,2010-03-31
JDQ4MTYyMiM4MSMkMiMkNCMkMDAkMzgxNzAyIzUxIyQxIyQ1IyQ3MiQyNjEyMjIjODEjJDEjJDIjJDgz,하나여성의원,의원,경상남도,진주시,"경상남도 진주시 진양호로 346, 2층 (신안동)",일반의,2008-03-20
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxNzAyIzExIyQxIyQ3IyQ3MiQ0NjEwMDIjNDEjJDEjJDgjJDgz,하나여성의원,의원,경기도,안성시,경기도 안성시 안성맞춤대로 1043 (서인동),일반의,2004-08-05
JDQ4MTYyMiM3MSMkMSMkMCMkNzIkMzgxOTYxIzMxIyQxIyQzIyQ3MiQzNjEyMjIjNjEjJDEjJDgjJDgz,하나연치과의원,치과의원,전라남도,순천시,전라남도 순천시 대석길 23 (연향동),치과,2010-04-27
JDQ4MTYyMiM4MSMkMiMkMCMkMDAkNDgxMTkxIzIxIyQyIyQ5IyQwMCQzNjE0ODEjNDEjJDEjJDgjJDgz,하나연합내과의원,의원,대구광역시,동구,"대구광역시 동구 반야월로28길 66, 3,4층 (신기동)",내과,2022-02-03
JDQ4MTYyMiM2MSMkMiMkMiMkMDAkNDgxMzUxIzExIyQxIyQ3IyQ4OSQ0NjE0ODEjODEjJDEjJDIjJDgz,하나연합의원,의원,충청남도,공주시,"충청남도 공주시 산성시장5길 34-28, 2층 (산성동)",일반의,2014-03-05
JDQ4MTYyMiM2MSMkMiMkMiMkMDAkNDgxMzUxIzUxIyQxIyQxIyQ2MiQ0NjE0ODEjNjEjJDEjJDAjJDgz,하나연합의원,의원,대전광역시,유성구,"대전광역시 유성구 지족로 283, 드림타워동 4층 (지족동)",일반의,2016-08-05
JDQ4MTYyMiM4MSMkMiMkMCMkMDAkNDgxMzUxIzMxIyQxIyQzIyQ3MiQ0NjEwMDIjNDEjJDEjJDgjJDgz,하나연합의원,의원,경상북도,경주시,"경상북도 경주시 동천로 69, 2층 (동천동)",일반의,2007-09-10
JDQ4MTYyMiM4MSMkMiMkMCMkMDAkNDgxMTkxIzExIyQxIyQzIyQ4OSQ0NjE0ODEjNTEjJDEjJDYjJDgz,하나연합의원,의원,경상북도,구미시,"경상북도 구미시 흥안로 19, 2층 (옥계동)",일반의,2021-10-29
JDQ4MTYyMiM4MSMkMiMkMCMkMDAkNDgxMTkxIzExIyQxIyQ3IyQ4OSQzNjE0ODEjNzEjJDEjJDgjJDgz,하나연합의원,의원,대구광역시,수성구,"대구광역시 수성구 달구벌대로 2583, 2층 207, 208호 (만촌동, 월드메르디앙)",일반의,2019-03-26
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxMzUxIzUxIyQxIyQ1IyQ2MiQzNjE0ODEjNDEjJDEjJDQjJDgz,하나연합의원,의원,경기도,여주시,경기도 여주시 가남읍 태평로 30,일반의,2015-02-06
JDQ4MTYyMiM4MSMkMiMkMCMkMDAkMzgxNzAyIzMxIyQxIyQzIyQ3OSQyNjEyMjIjNTEjJDEjJDIjJDgz,하나연합정형외과의원,의원,대구광역시,북구,"대구광역시 북구 팔달로 225, 1층일부,3~5층 (노원동2가)",정형외과,2002-03-05
JDQ4MTYyMiM4MSMkMSMkMCMkNzIkMzgxOTYxIzQxIyQxIyQ3IyQ4MiQ0NjEwMDIjNjEjJDEjJDAjJDgz,하나연합치과의원,치과의원,대구광역시,달서구,대구광역시 달서구 한들로 23 (장기동),치과,2004-05-25
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxMzUxIzExIyQxIyQzIyQxMyQyNjE0ODEjNTEjJDEjJDYjJDgz,하나영상의학과의원,의원,경기도,안양시 동안구,경기도 안양시 동안구 경수대로 544 (호계동),영상의학과,1994-09-14
JDQ4MTYyMiM2MSMkMiMkMiMkMDAkMzgxMTkxIzMxIyQxIyQ3IyQ3OSQ0NjEwMDIjNDEjJDEjJDQjJDgz,하나영상의학과의원,의원,충청남도,논산시,충청남도 논산시 중앙로479번길 6 (화지동),영상의학과,2000-12-13
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkMzgxMzUxIzUxIyQyIyQ1IyQwMCQzNjE4MzIjNTEjJDEjJDYjJDgz,하나온누리약국,약국,서울특별시,성북구,"서울특별시 성북구 화랑로 95 (하월곡동, 새서울신용협동조합)",해당사항없음,2000-07-25
JDQ4MTYyMiM4MSMkMSMkMCMkMDMkMzgxMzUxIzUxIyQxIyQ1IyQ5OSQyNjEyMjIjODEjJDEjJDYjJDgz,하나온누리약국,약국,대구광역시,북구,"대구광역시 북구 동북로 163, 201동 212호 (산격동, 대우아파트)",해당사항없음,2000-09-21
JDQ4MTYyMiM4MSMkMSMkMCMkMDMkNDgxMzUxIzUxIyQxIyQxIyQ4MiQzNjE4MzIjNjEjJDEjJDAjJDgz,하나온누리약국,약국,경상북도,구미시,"경상북도 구미시 야은로 267, 연세빌딩 1층 (봉곡동)",해당사항없음,2019-04-01
JDQ4MTYyMiM4MSMkMSMkNCMkMDMkNDgxMzUxIzIxIyQxIyQ1IyQ5OSQyNjE4MzIjNjEjJDEjJDAjJDgz,하나온누리약국,약국,경상남도,창원시 진해구,"경상남도 창원시 진해구 진해대로776번길 25, 103호 (이동, 상보빌딩)",해당사항없음,2017-02-14
JDU4MTI3MSM1MSMkMSMkMCMkMDMkMzgxOTYxIzUxIyQxIyQxIyQwMyQzNjEwMDIjNzEjJDEjJDgjJDgz,하나온누리약국,약국,경기도,남양주시,"경기도 남양주시 늘을1로16번길 25, 1003호 (호평동, 성보빌딩)",해당사항없음,2011-11-28
JDU4MTI3MSM1MSMkMSMkMCMkMDMkNDgxMzUxIzUxIyQxIyQ1IyQwMyQzNjEwMDIjNDEjJDEjJDQjJDgz,하나온누리약국,약국,경기도,구리시,"경기도 구리시 경춘로 239, 리맥스빌딩 6층 605-2호 (인창동)",해당사항없음,2020-02-01
JDU4MTI3MSM1MSMkMSMkMCMkMDMkNDgxOTYxIzIxIyQxIyQxIyQwMyQzNjEyMjIjODEjJDEjJDYjJDgz,하나온누리약국,약국,경기도,화성시,"경기도 화성시 남양읍 남양로930번길 2-5, 102,103호",해당사항없음,2020-10-26
JDU4MTI3MSM1MSMkMSMkMCMkMDMkNDgxMTkxIzIxIyQxIyQxIyQ4OSQzNjE0ODEjNzEjJDEjJDgjJDgz,하나온누리약국,약국,인천광역시,부평구,"인천광역시 부평구 마장로 430, 102호 (청천동)",해당사항없음,2022-10-04
JDU4MTI3MSM1MSMkMSMkMCMkMDMkNDgxMTkxIzQxIyQxIyQ3IyQ5OSQyNjE4MzIjODEjJDEjJDIjJDgz,하나온누리약국,약국,경기도,김포시,"경기도 김포시 김포한강8로 165, 107호 (마산동, 하모니프라자)",해당사항없음,2017-05-02
JDU4MTI3MSM1MSMkMSMkMCMkMDMkNDgxNzAyIzIxIyQyIyQ5IyQwMCQ0NjEwMDIjNDEjJDEjJDgjJDgz,하나온누리약국,약국,인천광역시,서구,"인천광역시 서구 가정로 309, 1층 (석남동)",해당사항없음,2009-12-10
JDU4MTI3MSM1MSMkMSMkNCMkMDMkMzgxMzUxIzExIyQxIyQzIyQ3OSQ0NjE0ODEjNDEjJDEjJDgjJDgz,하나온누리약국,약국,경기도,용인시 수지구,"경기도 용인시 수지구 현암로 128, 센타프라자 106호 (죽전동)",해당사항없음,2020-05-06
JDQ4MTAxMiM1MSMkMSMkMCMkNzIkMzgxMTkxIzExIyQxIyQ3IyQ4OSQzNjEyMjIjNjEjJDEjJDgjJDgz,하나온치과의원,치과의원,부산광역시,부산진구,"부산광역시 부산진구 새싹로 184, 연지메디컬센터 3층 301호 (연지동)",치과,2019-10-01
JDQ4MTYyMiM2MSMkMiMkMiMkMDAkMzgxMTkxIzIxIyQxIyQ5IyQxMyQ0NjEwMDIjNTEjJDEjJDIjJDgz,하나외과의원,의원,충청남도,보령시,"충청남도 보령시 남대천로 58, 1층 (대천동)",외과,2012-02-24
JDQ4MTYyMiM2MSMkMiMkMiMkMDAkMzgxNzAyIzUxIyQxIyQxIyQ4OSQyNjE4MzIjNjEjJDEjJDgjJDgz,하나외과의원,의원,대전광역시,유성구,대전광역시 유성구 월드컵대로316번길 64 (상대동),외과,2007-09-04
JDQ4MTYyMiM2MSMkMiMkNiMkMDAkMzgxMzUxIzIxIyQyIyQxIyQwMCQzNjEyMjIjNjEjJDEjJDAjJDgz,하나외과의원,의원,전북특별자치도,정읍시,전북특별자치도 정읍시 중앙1길 58 (수성동),외과,2002-10-21
JDQ4MTYyMiM4MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQyIyQ1IyQwMCQ0NjE0ODEjNTEjJDEjJDYjJDgz,하나요양병원,요양병원,경상북도,포항시 남구,경상북도 포항시 남구 포스코대로 382 (대도동),해당사항없음,2017-05-11
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkNTgxOTYxIzExIyQxIyQ3IyQ4OSQzNjEwMDIjODEjJDEjJDYjJDgz,하나원 부속 치과의원,치과의원,경기도,안성시,"경기도 안성시 아양로 12, 안성우체국, 사서함 18호 (석정동)",치과,2023-11-24
JDU4MTI3MSM1MSMkMSMkMCMkMTMkNDgxOTYxIzMxIyQxIyQzIyQxMyQzNjEwMDIjNDEjJDEjJDgjJDgz,하나원 부속 한의원,한의원,경기도,안성시,"경기도 안성시 아양로 12, 안성우체국, 사서함 18호 (석정동)",한방,2023-11-24
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxOTYxIzIxIyQxIyQ1IyQ5OSQyNjEwMDIjODEjJDEjJDIjJDgz,하나원부속의원,의원,경기도,안성시,"경기도 안성시 아양로 12, 안성우체국,사서함 18호 (석정동)",일반의,2006-05-23
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkNDgxOTYxIzExIyQxIyQ3IyQ3MiQ0NjEwMDIjNzEjJDEjJDgjJDgz,하나유외과의원,의원,부산광역시,부산진구,"부산광역시 부산진구 서면로 74, 아이온시티빌딩 19층 (부전동)",외과,2016-04-20
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxNzAyIzUxIyQyIyQxIyQwMCQyNjEwMDIjNjEjJDEjJDgjJDgz,하나의료조합 영흥우리의원,의원,인천광역시,옹진군,"인천광역시 옹진군 영흥면 영흥로176번길 8, 영흥늘푸른센터",일반의,2012-03-05
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkNDgxMTkxIzUxIyQxIyQ1IyQ2MiQyNjE0ODEjNjEjJDEjJDAjJDgz,하나의료조합영흥치과의원,치과의원,인천광역시,옹진군,"인천광역시 옹진군 영흥면 영흥로176번길 8, 영흥늘푸른센터",치과,2014-06-03
JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNTgxOTYxIzIxIyQxIyQ5IyQ5MiQ0NjEwMDIjNDEjJDEjJDQjJDgz,하나의원,의원,서울특별시,동대문구,"서울특별시 동대문구 한천로 86, 2층 (장안동)",일반의,2001-04-23
JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNTgxOTYxIzUxIyQyIyQ1IyQwMCQ0NjE0ODEjNjEjJDEjJDAjJDgz,하나의원,의원,서울특별시,송파구,"서울특별시 송파구 오금로 506 (거여동, 3층)",일반의,2002-07-18
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxMTkxIzExIyQxIyQ3IyQ4OSQzNjEwMDIjNDEjJDEjJDQjJDgz,하나의원,의원,서울특별시,강서구,"서울특별시 강서구 까치산로 73, 5층 (화곡동)",일반의,2005-05-03
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxMzUxIzUxIyQxIyQ1IyQwMyQzNjE4MzIjODEjJDEjJDYjJDgz,하나의원,의원,서울특별시,강동구,서울특별시 강동구 양재대로 1355 (성내동),일반의,2010-10-15
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxMTkxIzIxIyQyIyQxIyQwMCQyNjEyMjIjODEjJDEjJDIjJDgz,하나의원,의원,서울특별시,영등포구,"서울특별시 영등포구 도신로33가길 4, 1층 (도림동)",일반의,2000-11-28
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxOTYxIzIxIyQxIyQ5IyQ3MiQyNjEwMDIjNTEjJDEjJDYjJDgz,하나의원,의원,서울특별시,동작구,"서울특별시 동작구 현충로 52, 단지내상가 104동 동 18호 (흑석동, 아크로리버하임)",일반의,2020-04-24
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxMTkxIzIxIyQxIyQ1IyQ4MiQyNjE4MzIjNDEjJDEjJDgjJDgz,하나의원,의원,부산광역시,사상구,"부산광역시 사상구 백양대로342번길 16, 206호 (주례동, 신주례엘지1단지상가)",일반의,1996-10-24
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxMTkxIzQxIyQxIyQ3IyQ3MiQyNjEwMDIjNTEjJDEjJDYjJDgz,하나의원,의원,부산광역시,동구,부산광역시 동구 중앙대로 288 (초량동),일반의,1999-11-22
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxNzAyIzIxIyQxIyQ1IyQ4MiQ0NjEwMDIjNjEjJDEjJDgjJDgz,하나의원,의원,부산광역시,금정구,"부산광역시 금정구 부곡로 110, 2층 (부곡동)",일반의,2003-07-25
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxMzUxIzMxIyQxIyQ3IyQ3MiQyNjE4MzIjNzEjJDEjJDgjJDgz,하나의원,의원,경기도,고양시 일산서구,"경기도 고양시 일산서구 일현로 119, 2층 (탄현동, 동신빌딩)",일반의,1996-01-10
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxOTYxIzIxIyQxIyQxIyQ4OSQyNjE4MzIjODEjJDEjJDIjJDgz,하나의원,의원,경기도,평택시,경기도 평택시 송탄로 410 (지산동),일반의,2011-07-01
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxOTYxIzIxIyQxIyQ5IyQ5MiQzNjEyMjIjODEjJDEjJDYjJDgz,하나의원,의원,경기도,수원시 팔달구,"경기도 수원시 팔달구 세지로 196, 202호 (인계동)",일반의,1997-09-22
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxOTYxIzMxIyQxIyQzIyQ5MiQyNjEyMjIjNTEjJDEjJDIjJDgz,하나의원,의원,경기도,부천시 소사구,경기도 부천시 소사구 경인로484번길 21 (괴안동),일반의,1997-12-10
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxNzAyIzExIyQxIyQ3IyQwMyQyNjEyMjIjNjEjJDEjJDQjJDgz,하나의원,의원,경기도,동두천시,"경기도 동두천시 중앙로 267-1, 4층 (생연동, 가나프라자)",일반의,2001-01-02
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNTgxOTYxIzUxIyQxIyQxIyQ4OSQyNjE4MzIjODEjJDEjJDIjJDgz,하나의원,의원,경기도,안산시 상록구,"경기도 안산시 상록구 광덕산2로 22, 114,118호 (월피동, 은성빌딩)",일반의,2002-01-23
JDQ4MTYyMiM1MSMkMiMkNCMkMDAkMzgxOTYxIzExIyQxIyQ3IyQ4MiQzNjEyMjIjNjEjJDEjJDAjJDgz,하나의원,의원,강원특별자치도,춘천시,"강원특별자치도 춘천시 후석로 355 (후평동, 지하1층, 2,3,4,6층)",일반의,1999-05-24
JDQ4MTYyMiM1MSMkMiMkNCMkMDAkMzgxOTYxIzUxIyQxIyQ1IyQxMyQ0NjEwMDIjNDEjJDEjJDgjJDgz,하나의원,의원,강원특별자치도,정선군,강원특별자치도 정선군 고한읍 고한로 191,일반의,2015-09-25
JDQ4MTYyMiM2MSMkMiMkMiMkMDAkMzgxMTkxIzExIyQxIyQzIyQ5MiQ0NjE0ODEjNjEjJDEjJDAjJDgz,하나의원,의원,충청남도,부여군,충청남도 부여군 부여읍 사비로 63,일반의,1998-03-05
JDQ4MTYyMiM2MSMkMiMkMiMkMDAkMzgxMTkxIzIxIyQxIyQ5IyQ2MiQ0NjE0ODEjODEjJDEjJDIjJDgz,하나의원,의원,충청남도,아산시,"충청남도 아산시 시장길 32, 5층 (온천동)",일반의,1996-03-05
JDQ4MTYyMiM2MSMkMiMkMiMkMDAkMzgxMTkxIzUxIyQxIyQxIyQ5OSQyNjEwMDIjNDEjJDEjJDgjJDgz,하나의원,의원,세종특별자치시,세종특별자치시,"세종특별자치시 조치원읍 조치원로 42, 1층",일반의,2007-02-28
JDQ4MTYyMiM2MSMkMiMkMiMkMDAkMzgxNzAyIzMxIyQxIyQzIyQ4MiQyNjEwMDIjNzEjJDEjJDgjJDgz,하나의원,의원,충청남도,태안군,"충청남도 태안군 원북면 원이로 837-2, 2층",일반의,2010-07-27
JDQ4MTYyMiM2MSMkMiMkMiMkMDAkNDgxMzUxIzMxIyQyIyQ3IyQwMCQzNjEyMjIjODEjJDEjJDIjJDgz,하나의원,의원,대전광역시,서구,"대전광역시 서구 벌곡로 655, 1,2층 (흑석동)",일반의,2003-04-03
JDQ4MTYyMiM2MSMkMiMkNiMkMDAkMzgxOTYxIzIxIyQxIyQxIyQwMyQ0NjE0ODEjNTEjJDEjJDIjJDgz,하나의원,의원,전북특별자치도,군산시,전북특별자치도 군산시 동아로 163 (소룡동),일반의,1999-03-13
JDQ4MTYyMiM3MSMkMiMkMCMkMDAkMzgxMTkxIzExIyQxIyQ3IyQ5OSQzNjEwMDIjNzEjJDEjJDgjJDgz,하나의원,의원,전라남도,담양군,전라남도 담양군 담양읍 추성로 1305,일반의,1999-12-03
JDQ4MTYyMiM3MSMkMiMkMCMkMDAkMzgxMTkxIzExIyQxIyQ3IyQ5MiQyNjEyMjIjODEjJDEjJDYjJDgz,하나의원,의원,전라남도,함평군,전라남도 함평군 나산면 나산길 60,일반의,2007-10-12
JDQ4MTYyMiM3MSMkMiMkMCMkMDAkMzgxMTkxIzIxIyQxIyQ5IyQ5MiQzNjEwMDIjNTEjJDEjJDIjJDgz,하나의원,의원,전라남도,해남군,"전라남도 해남군 문내면 동영길 29-4, 1층 101호",일반의,2023-04-18
JDQ4MTYyMiM3MSMkMiMkMCMkMDAkMzgxMTkxIzUxIyQyIyQ1IyQwMCQzNjE0ODEjNzEjJDEjJDgjJDgz,하나의원,의원,광주광역시,광산구,"광주광역시 광산구 하남대로 292, 2층 (운남동)",일반의,2007-04-23
JDQ4MTYyMiM3MSMkMiMkMCMkMDAkMzgxNzAyIzMxIyQxIyQ3IyQwMyQzNjE0ODEjNDEjJDEjJDQjJDgz,하나의원,의원,전라남도,보성군,전라남도 보성군 벌교읍 채동선로 215,일반의,2011-03-21
JDQ4MTYyMiM3MSMkMiMkMCMkMDAkMzgxNzAyIzQxIyQxIyQ3IyQwMyQyNjE0ODEjNTEjJDEjJDYjJDgz,하나의원,의원,전라남도,나주시,전라남도 나주시 노안면 금산로 23-1,일반의,2013-02-21
JDQ4MTYyMiM4MSMkMiMkMCMkMDAkNDgxMzUxIzExIyQxIyQ3IyQ2MiQ0NjEwMDIjODEjJDEjJDYjJDgz,하나의원,의원,경상북도,포항시 북구,"경상북도 포항시 북구 새천년대로1076번길 21, 효암빌딩 2층 (두호동)",일반의,2005-04-13
JDQ4MTYyMiM4MSMkMiMkMCMkMDAkNDgxMzUxIzMxIyQxIyQzIyQwMyQzNjE0ODEjNTEjJDEjJDIjJDgz,하나의원,의원,경상북도,경주시,경상북도 경주시 양남면 하서중앙길 44-1,일반의,1998-10-17
JDQ4MTYyMiM4MSMkMiMkMCMkMDAkNDgxOTYxIzExIyQxIyQ3IyQ2MiQzNjE4MzIjODEjJDEjJDIjJDgz,하나의원,의원,경상북도,경주시,경상북도 경주시 화랑로 111 (동부동),일반의,2020-09-15
JDQ4MTYyMiM4MSMkMiMkNCMkMDAkMzgxMTkxIzIxIyQxIyQ1IyQ4OSQyNjE4MzIjNTEjJDEjJDYjJDgz,하나의원,의원,경상남도,의령군,경상남도 의령군 의령읍 의병로 226-1,일반의,1998-12-18
JDQ4MTYyMiM4MSMkMiMkNCMkMDAkMzgxNzAyIzIxIyQxIyQ1IyQwMyQyNjE0ODEjNjEjJDEjJDQjJDgz,하나의원,의원,경상남도,김해시,"경상남도 김해시 번화1로80번길 15, 302호 (대청동, 다성아워스빌딩)",일반의,2004-07-19
JDQ4MTYyMiM4MSMkMiMkNCMkMDAkNDgxMzUxIzQxIyQxIyQ3IyQ4OSQzNjEwMDIjNjEjJDEjJDgjJDgz,하나의원,의원,경상남도,거제시,"경상남도 거제시 사등면 거제남서로 5344, 2층",일반의,2007-05-01
JDQ4MTYyMiM4MSMkMiMkNCMkMDAkNDgxOTYxIzExIyQxIyQ3IyQ4OSQ0NjE0ODEjODEjJDEjJDIjJDgz,하나의원,의원,경상남도,창녕군,경상남도 창녕군 부곡면 원앙로 240,일반의,2004-06-10
JDQ4MTYyMiM4MSMkMiMkNCMkMDAkNDgxOTYxIzIxIyQxIyQxIyQ3MiQyNjEyMjIjNjEjJDEjJDAjJDgz,하나의원,의원,경상남도,진주시,경상남도 진주시 도동천로 74 (상대동),일반의,2023-08-28
JDQ4MTYyMiM4MSMkMiMkOCMkMDAkMzgxMzUxIzMxIyQyIyQ3IyQwMCQyNjEwMDIjNTEjJDEjJDYjJDgz,하나의원,의원,제주특별자치도,서귀포시,제주특별자치도 서귀포시 중정로 76 (서귀동),일반의,1999-04-22
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxOTYxIzIxIyQxIyQxIyQ3OSQyNjE4MzIjNDEjJDEjJDgjJDgz,하나의원,의원,경기도,양주시,"경기도 양주시 고읍로 96, 그린프라자 109, 110호 (광사동)",일반의,2024-06-05
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxMzUxIzMxIyQxIyQ3IyQwMyQyNjEyMjIjNTEjJDEjJDYjJDgz,하나의원,의원,인천광역시,미추홀구,인천광역시 미추홀구 인하로352번길 4 (주안동),일반의,2014-05-13
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxMzUxIzQxIyQxIyQ3IyQ3OSQzNjE0ODEjODEjJDEjJDIjJDgz,하나의원,의원,경기도,의정부시,"경기도 의정부시 호국로 1319, 2층 (의정부동, 남평프라자)",일반의,2014-06-16
